movie_id,predictions
10030316,0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
10792112,0 1 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 1 0 0
11227335,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
11545338,0 0 0 1 1 0 1 0 0 1 1 1 1 1 0 1 0 1 1 0
12101704,1 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0
12204434,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
12677130,0 1 0 0 1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 0
13018737,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
13938100,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
14261075,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
14509075,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
18983347,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
19014915,0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
19366458,0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
22641776,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0
24542564,0 1 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 0 0 0
30319579,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
31527015,0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
32639774,0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0
32669119,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
34953659,0 0 0 0 1 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0
73937,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
874208,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
908108,0 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 0
2363621,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
2411357,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2476317,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
2482322,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
3562033,0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0 0
4265347,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
4311750,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
4347027,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
4419761,0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
4498688,0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0
4969123,0 1 0 1 0 0 1 0 0 1 0 1 1 1 0 1 0 0 0 0
5082034,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
5134079,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
5430789,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
6575053,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
6590245,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
7585324,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
7845053,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
8441185,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
9089380,0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
9952965,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
10997623,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
13572405,0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
14965069,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0
15204633,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
17228730,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
18691178,0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0
20332464,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
21275560,0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
22876558,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
24104583,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
25829151,0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0
26178713,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
27890625,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0
28034213,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
28238240,0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 1 0
28997861,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
29129012,0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
32199706,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
33038027,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
33589714,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
34972884,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
36329561,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
66870,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
146908,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
384990,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
901563,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
1042090,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0
1160958,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
1370930,0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
2554065,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
3030953,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
3881551,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
4486246,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
6735527,0 1 0 1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0
7642474,0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 0
8039067,0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0 0
8451541,0 0 0 0 1 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0
9149498,0 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 0 1 0 0
9326561,0 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0
10125507,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
10995901,0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0
11335489,0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0
12595448,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
15094763,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
15559251,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
16586081,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
16690320,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
17484937,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0
17953532,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
17975732,0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
18724599,0 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0
19998244,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
20193934,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
20333594,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
20581383,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
20638510,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
20699250,0 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0
21219505,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
21922602,0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0
23276045,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
24355152,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
26112363,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
27365249,0 1 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0
29181369,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
33477692,0 1 0 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 0 0
36372501,0 1 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
616554,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2294895,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
2773890,0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
3699931,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
3747264,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
4176100,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
5456952,0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
6417790,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
7158428,0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0 0 0
7213392,0 1 0 0 1 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0
7601868,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
8323564,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
9110442,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
9779574,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
10691372,0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 1 0 1 0 0
11121169,0 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0
11958595,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
12287154,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
17369456,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
18001712,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
18405563,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
18849333,0 1 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 0 0 0
18978038,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
19612707,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
20479983,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
22085818,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
23367787,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
24077910,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
24282011,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
25989167,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
26723753,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
27286055,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
27567823,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
27669486,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
27869241,0 1 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0
29775171,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
31052739,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
31365664,0 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0
31913252,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
32083680,0 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 0
32862650,0 1 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0
33550225,0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
33782073,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
35030681,0 1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0
35306910,0 1 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0
35912502,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
1524596,0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0
1582009,0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
1853636,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
2006189,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
2020181,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
2111519,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
3229227,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
3520805,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
3811830,0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0
5959458,0 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 0 0 0
6201886,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
6583033,0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 1 0 1 0 0
7014201,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
7413271,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
9013078,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
11733144,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
11936219,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
11952284,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
14202380,0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0
15867408,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
16101688,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
19062975,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
19234163,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
20814932,0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0
24484283,0 1 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0
24551073,0 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 0 1 0
25054346,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
27767451,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
29222508,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
29549727,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
30553740,0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
660343,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
702217,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
799030,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
1178011,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2028217,0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
2654186,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
4016437,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
4186781,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
5895363,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
5995554,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
6241436,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
7173760,0 1 0 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0
7301880,0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
8094113,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
11216928,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
11972180,0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
18934473,0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0
20291261,0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0
20388612,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
20699252,0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
20945004,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
21099947,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
21956466,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
22863682,0 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0
25337747,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
25452154,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
25471984,0 1 0 1 0 0 0 1 0 1 1 1 1 1 0 1 0 0 1 0
27252164,0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
27423598,0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
28173490,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
31143044,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
32379313,0 0 0 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 0 0
32516277,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
32679329,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
32862305,0 0 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0
33002479,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
33362127,0 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 0
34378954,0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0 0
35249672,0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 0 1 0
67415,0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0
1459045,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
1526905,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
2200993,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
2572733,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
4598057,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
4610810,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
4746060,0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0
8154771,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
8470728,1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0
9264215,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
11471094,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
12288251,0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 1 0 0
13374572,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
14836463,0 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 1 0
16198418,0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
17031454,0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 1 0
18269587,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
19396361,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 1 0
20049234,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
21094917,0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
21534495,0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
23821597,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
24772329,0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 1 0 0
25062138,0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 0
27850628,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
30863353,0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0
34429476,0 0 0 0 1 0 0 1 0 0 1 0 1 1 0 1 0 1 1 0
315035,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
649716,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
1339188,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
1564174,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2015137,0 1 0 1 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0
2408687,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2411122,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2648735,0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
2763214,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2940677,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
2976028,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
3633996,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
4034973,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
5411035,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
6938531,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
7482786,0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
9487056,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
10709972,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
12875999,0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0
13725556,0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
14415759,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
19286279,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
20951471,0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
23015747,0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
24142265,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
24870348,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
25900138,0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 0 1 0
26405590,0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
31996794,0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
32080079,0 1 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0
32131638,0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
33245032,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
34037650,0 1 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0
34985133,0 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 1 1 0
740830,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
1275430,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
2206566,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
4901314,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
4905605,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
5747105,0 0 0 1 1 0 1 0 0 0 0 1 1 1 0 1 0 0 1 0
5881936,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
6534317,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
7832768,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
8408054,0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0 0
10072963,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
10198804,0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
11985091,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
13093923,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 0
13881749,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
14045038,0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0
14328634,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
17753400,0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 1 0 0
18973554,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
21751211,0 0 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0
21787356,0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
21980093,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
22276342,0 1 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
23447923,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0
23600571,0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0 0
25276288,0 1 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0
27004377,0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0
27936611,0 1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0
28350035,0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0
