movie_id,predictions
1821202,1 0 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1
2061163,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3181954,1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1
3863665,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
4918808,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
5632884,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1
6258479,0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0
7347460,0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0
7537280,0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
8316422,0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1
8869015,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
10934072,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
11270479,0 1 1 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 0 0
13555251,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0
13873910,0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
14359394,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
14440290,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16994537,1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
17478415,1 0 1 1 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
19950293,0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0
21411112,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
23598840,1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
23780258,0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 1
24204860,0 1 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 1 0 0
24537445,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
27405104,0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0
28408035,1 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0
29687012,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0
32484499,0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1 0
35460624,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
35944061,0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1
37302868,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
242525,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
1223711,1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 0
1353062,1 0 0 1 1 0 1 0 1 1 1 1 1 0 0 0 0 0 1 0
1898832,0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
2195094,0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1
2220448,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0
2295249,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0
2638660,1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1
2721086,1 0 0 1 1 0 1 0 0 1 1 0 1 1 0 1 0 1 1 1
3150498,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
3156227,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
3395769,1 1 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 1 1
5499192,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0
5550410,0 0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1
9347344,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
9489041,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
10402747,0 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1
12233390,1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 1 0
15223564,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
15476834,0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1
17061845,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18165825,0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 0 1 0 1
18515623,0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0
18769044,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18884961,1 0 0 1 1 0 1 1 0 1 1 1 1 0 0 0 0 1 1 1
20120174,1 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 1
21725564,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
23813576,0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
24147198,1 1 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 1
25085189,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
25090684,1 1 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1
25565186,0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0
26018309,0 1 0 1 1 0 1 0 0 1 1 0 1 1 0 0 0 1 1 1
27216746,1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 1 1
28085067,0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1
28695611,1 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1
29744735,1 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 0
30553565,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
30743660,0 0 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 0 0
31743981,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
32204201,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
35854402,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
70091,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1
76313,0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1
593184,1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0
1120730,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
1273572,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
1925869,0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 1
2485103,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
4324255,1 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 0 1 1 1
4750994,0 0 1 1 1 1 0 0 1 1 1 0 0 0 1 0 1 0 1 0
5844700,0 1 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0
6283540,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
6584119,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
11784534,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
12224834,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
14136601,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0
14222317,1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0
15132754,1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
16439424,1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0
16686440,0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1
19958360,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
21620211,0 1 0 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1
23856529,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
24640712,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
27872328,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
28832153,1 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 1 0 0
31523947,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
32211779,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
33231905,0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0
33956317,1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
34155927,0 0 0 0 1 0 0 1 1 1 0 0 1 1 0 0 0 0 1 1
917363,1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 1
1613987,1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 1
2100486,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1
2621781,1 1 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1
3342111,0 0 1 1 0 0 1 0 0 1 1 0 0 1 1 0 0 1 1 1
3844809,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3932594,0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 0
5296875,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
5603193,1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0
5828557,1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1
7839959,1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 0 0 0 1 1
11546067,0 0 1 0 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1
11698816,1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0
12141318,0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0
12429317,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16731304,1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1
20357059,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20406604,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20530024,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1
20611557,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20896389,0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 0
21266572,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
21441296,1 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
23117383,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
25757145,1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 1
26665823,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 1
30519609,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
31941988,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
32416906,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
34087468,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
34992178,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
129585,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
437840,0 1 0 1 1 0 1 1 0 1 1 1 1 0 0 0 0 1 0 1
499431,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
1356647,1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0
1394167,0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1
1777408,1 0 0 1 1 0 0 1 0 1 1 1 1 1 0 0 0 1 1 1
1944643,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0
2199665,0 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0
2615493,0 1 1 1 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1 0
3319694,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3923568,1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
4119854,0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0
5125761,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
5179763,1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0
5667692,1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
6273905,1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
6299001,0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
6717398,0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1
8291759,1 0 0 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0
8896262,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
9015927,1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 1
9029417,1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0
9477743,0 1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1
9905852,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
10537013,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
10565718,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1
10708743,1 1 1 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1 1 1
11132239,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
11143131,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
11143220,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
11507219,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
11718158,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
12035515,1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
13487382,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
14708426,0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1
14760548,0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1
15801310,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1
16038065,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16166246,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18607185,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20186742,0 0 1 0 0 1 0 0 1 0 1 1 1 0 1 1 1 1 0 1
22265300,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
23092690,1 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 1
25214913,1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 1 1
25977476,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
26356319,1 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
28028689,1 0 1 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 0
30470501,1 0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 0 1
30859718,0 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1
31323048,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
31499768,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
32638698,1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 1
220521,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
434542,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
673407,0 1 1 1 1 1 0 1 0 0 0 1 1 0 1 0 0 1 0 1
702117,0 1 0 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1
1436536,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0
1504619,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
1665781,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
1704120,1 0 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0
1962913,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
2511267,1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 0 1 1
2569670,1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0
2809621,0 1 0 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1
2820813,1 0 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0 1 1
2826307,0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1
3326078,1 0 1 1 1 1 0 1 0 1 1 1 0 0 1 0 1 1 0 1
3543802,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
5216204,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0
5587473,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1
6143174,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
7111027,1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
7730324,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
7990625,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
8015443,1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 1
8982899,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
9141195,1 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1
10691381,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
11050727,0 1 0 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 0
12097185,0 1 0 1 1 0 1 1 0 0 0 1 1 0 0 0 0 0 1 1
13003927,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
13299171,1 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 0
13919407,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
15553721,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16846937,1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1
17891259,0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 0
18115086,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
19200326,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
19285459,0 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 0
21589124,0 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1
24110107,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
24228738,1 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1
24796776,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
26486347,1 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1
26675803,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
27954029,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
30873754,0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0
31434127,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
31689132,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1
32357827,0 0 0 1 1 0 1 0 1 0 1 1 1 1 0 1 0 1 1 1
34269763,0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1
35014197,1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0
35699958,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
21180,0 1 0 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1
476640,0 1 1 1 1 1 0 0 0 1 0 0 1 0 1 1 1 1 1 1
667194,1 1 1 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0
781219,0 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 1 0
1150634,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
3084973,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0
3602322,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0
3984733,1 0 1 1 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 1
3997782,1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1
5023723,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
5262180,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1
5557065,0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1
6305925,1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 0 0
6416597,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
8981188,1 0 0 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 1 0
10085500,1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1
11545308,0 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1
11564856,0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1
12010187,1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0
12121822,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
13757894,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
17682449,1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18258415,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
18290593,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18832483,1 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 0 1
19844332,1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
23689509,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
23992427,1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
24374818,1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0
25721019,1 1 1 0 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0 1
25913752,0 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1
26066433,0 1 1 1 0 1 1 0 1 0 1 0 1 1 1 0 0 1 1 0
26112364,0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
26138411,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
26219108,1 0 0 1 0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 0
26600932,1 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0
27953573,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
32401769,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1
33778072,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
34971552,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
35189883,0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0
474527,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
1173339,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
1425483,1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1
2664825,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3007132,1 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 1 0
3722586,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
4228739,1 0 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0
4611346,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
5221632,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
7269566,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
9531428,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
11604193,1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0
11901104,1 0 0 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 0 1
11952667,0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
12289802,1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 0
14237082,1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 1 1
14674285,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
14838516,0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0
15769706,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
15810661,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
16749397,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16776226,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
17884388,1 0 1 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 0
19299838,1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1
20518266,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20948918,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
22359916,0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1 1
22960044,1 0 1 0 1 0 0 1 0 1 1 1 0 1 1 0 0 0 0 0
23207948,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1
26068611,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
28225154,0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
31321940,0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0
31481142,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
32584198,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0
33709032,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
35288836,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
67420,1 1 1 1 1 1 0 0 0 1 1 0 1 0 1 0 1 1 1 1
74858,1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1
1039551,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
