movie_id,predictions
10709972,0 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1 1 0 1 0
12875999,0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0
13725556,0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0
14415759,1 1 1 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 1
19286279,0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1
20951471,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 1
23015747,0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 1 1 0
24142265,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
24870348,1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1
25900138,0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
26405590,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0
31996794,0 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1
32080079,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0
32131638,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
33245032,0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
34037650,0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
34985133,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
740830,0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1
1275430,1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1
2206566,1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0
4901314,1 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1 1 1 1 1
4905605,1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1
5747105,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
5881936,0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 1
6534317,1 1 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1
7832768,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
8408054,1 1 0 0 1 1 0 1 0 1 0 1 1 1 0 1 0 0 0 1
10072963,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
10198804,1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
11985091,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
13093923,1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1
13881749,0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
14045038,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
14328634,1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0
17753400,1 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1
18973554,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
21751211,1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
21787356,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
21980093,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
22276342,0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0
23447923,0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
23600571,1 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0
25276288,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
27004377,0 1 0 1 1 1 1 1 0 0 1 1 0 0 0 0 1 1 1 1
27936611,0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1
28350035,1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0
31323898,0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0
32508075,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
34654506,1 0 1 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0
35521201,0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 1 1
129278,0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1
165751,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
456601,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
1688109,0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 1
1732917,0 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 0 1 1 0
2543976,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
2889537,1 1 0 0 1 1 1 0 0 1 1 0 0 1 0 0 1 1 1 1
3098782,0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3177319,1 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 1 1 1 0
3230593,0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
3546099,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3940904,0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 1 0 0 1
4870829,1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1
5973874,1 0 0 0 0 1 0 1 1 1 1 0 0 1 0 0 1 0 1 1
6029822,0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 1 1 0
6352734,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
7292022,1 1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1
10030670,1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0
10759815,0 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
11488122,0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 1 1 0
12278463,0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0
14661434,1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 1 0 1 0
14811847,1 1 1 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0
15609471,0 1 1 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1
15836095,1 1 1 1 0 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1
16171490,1 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1 0 1 0
16814012,0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 1
17907617,0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0
18192517,1 1 0 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1
19093155,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
19204182,1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 1
19299353,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0
19481265,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
20001210,1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1
20555320,0 0 1 0 0 1 0 0 1 1 0 0 1 0 1 1 1 0 0 1
20688153,0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 1
21670911,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
22348093,1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 0 1 1
22895245,0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 1
24996543,0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1
25147522,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
27754332,1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 0 1 0 0 1
28660300,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
30437887,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
31217265,1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1
31841336,0 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1 0 1 1
33366105,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
35218175,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0
76385,1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1
248613,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1
1121941,1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1
1233247,1 1 1 1 1 1 1 0 0 0 1 0 1 0 1 1 0 1 1 1
1442628,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
2367298,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1
3024556,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3268903,0 0 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1
3493786,0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1
3990824,1 1 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1
5327576,0 1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 0
6113399,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
8279549,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
9034707,1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 0 0 0 1 1
9271903,1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1
9910128,1 1 1 0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 0 0
10572944,0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 0 0 0
11691063,1 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0
11786596,1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0
13378027,1 1 1 0 0 1 0 0 1 1 0 0 1 1 0 1 1 0 0 0
13382767,1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 0 1 0
13505565,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18568161,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 0 1
20692991,1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1 1
21475534,1 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 1 0
22984086,0 0 1 1 0 1 1 0 1 1 0 1 0 1 1 1 1 0 0 0
24381383,1 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0
24665513,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
26161289,0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1
27344847,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
27490108,0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 0
28091651,1 1 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 0 1 0
30207490,0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
33529082,0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0
34952682,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
35968680,0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0
55720,1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 0 1 1 1 0
142423,1 1 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1
144637,1 0 1 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 1 0
1310614,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
1354975,1 1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0
1582661,0 1 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 0
1821202,0 1 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1
2061163,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0
3181954,0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1
3863665,0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1
4918808,0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 0 0 1 1 1
5632884,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
6258479,0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0
7347460,0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 0 1 0
7537280,1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 1 1
8316422,1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1
8869015,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
10934072,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
11270479,0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0
13555251,0 1 1 0 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 1
13873910,0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 0 0
14359394,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
14440290,0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0
16994537,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0
17478415,1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 1 1 0 0 1
19950293,1 1 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1
21411112,0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1
23598840,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0
23780258,1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0
24204860,1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 0 1
24537445,1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0
27405104,1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 0
28408035,1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0
29687012,0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0
32484499,1 0 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0
35460624,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0
35944061,1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 1 1
37302868,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
242525,0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1
1223711,1 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1
1353062,1 1 0 0 0 1 1 0 0 0 1 1 0 1 0 1 1 1 1 1
1898832,1 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 1
2195094,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
2220448,1 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0
2295249,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
2638660,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
2721086,0 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 0
3150498,0 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0
3156227,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
3395769,1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 1 0
5499192,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
5550410,1 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 1 1 1 0
9347344,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
9489041,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
10402747,0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1
12233390,0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 1 0
15223564,1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1
15476834,1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1
17061845,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18165825,1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1
18515623,0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 1 1
18769044,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18884961,1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1
20120174,0 1 1 0 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1
21725564,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
23813576,1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1
24147198,1 1 0 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1
25085189,0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0
25090684,1 1 1 0 0 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1
25565186,1 1 0 1 0 1 0 0 1 1 0 1 1 0 0 0 1 0 1 1
26018309,1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 0 0 1 1
27216746,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
28085067,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0 1 1 1
28695611,0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1
29744735,1 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
30553565,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
30743660,1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0
31743981,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
32204201,1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0
35854402,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
70091,0 1 1 0 0 1 0 1 0 0 1 1 1 0 1 1 1 1 0 1
76313,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
593184,0 1 0 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1
1120730,1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1
1273572,0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1
1925869,0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 1 1 1 1
2485103,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0
4324255,0 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1
4750994,0 1 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1
5844700,0 1 1 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0 1
6283540,0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0
6584119,1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1
11784534,1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0
12224834,1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
14136601,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
14222317,0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0
15132754,0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0 0 0
16439424,0 1 1 0 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 1
16686440,0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0
19958360,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
21620211,0 1 0 0 0 1 0 0 1 1 1 0 1 1 0 1 0 0 1 1
23856529,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
24640712,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
27872328,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0
28832153,0 1 0 1 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1
31523947,0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0
32211779,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
33231905,0 0 1 0 1 0 1 0 1 1 1 1 1 0 1 0 0 0 0 0
33956317,1 1 0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0
34155927,0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0
917363,0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0
1613987,1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 1 1 0 1
2100486,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1
2621781,1 0 1 0 0 1 0 1 0 1 1 1 0 0 1 0 1 0 1 1
3342111,1 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 0 1 1 1
3844809,1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0
3932594,1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1
5296875,1 0 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0
5603193,0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0
5828557,0 1 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1
7839959,0 1 1 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 1 1
11546067,1 1 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 0 1 1
11698816,0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 0 1 0
12141318,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0
12429317,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16731304,1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1
20357059,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
20406604,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20530024,0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
20611557,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
20896389,0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0
21266572,1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0 1
21441296,1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0
23117383,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
25757145,0 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 1 1 0
26665823,1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1
30519609,0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0
31941988,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
32416906,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0
34087468,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
34992178,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
129585,1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1
437840,0 1 0 0 1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 1
499431,0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0
1356647,0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1
1394167,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
1777408,1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 0 0 1 1 1
1944643,0 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1
2199665,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
2615493,1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1
3319694,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0
3923568,0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1
4119854,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
5125761,0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1
5179763,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1
5667692,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1
6273905,0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0
6299001,0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
6717398,1 1 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1
8291759,1 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 1
8896262,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
9015927,1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 1
9029417,0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0
9477743,1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1
9905852,0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
10537013,0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
10565718,0 1 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
10708743,1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
11132239,1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1
11143131,0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0
11143220,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
11507219,0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
11718158,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
12035515,1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1
13487382,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
14708426,1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 0 0 0 1 1
14760548,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
15801310,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16038065,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0
16166246,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1
18607185,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1
20186742,1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1
22265300,0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 1
23092690,0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0
